LIDNUM	NAME	LATSTR	LONGSTR	LAT	LONG	ALTITUDE	MAX_AGE	BFA_MAX	BFA_MAX_ABS	FRAC_MAX	MIN_AGE	BFA_MIN	BFA_MIN_ABS	FRAC_MIN	CHRON	AGE_COMM	BASIN	SUBBASIN	COUNTRY	STATE	COUNTY	APNUMSPM	GENERAL	LOC_SYNONYMS	MEAN_HYPSODONTY	ESTIMATE_PRECIP	ESTIMATE_TEMP	ESTIMATE_NPP	PERS_WOODY_COVER	PERS_POLLEN_AP	PERS_POLLEN_NAP	PERS_POLLEN_OTHER	SIDNUM	ORDER	FAMILY	GENUS	SPECIES	SUBCLASSORSUPERORDER	SUBORDERORSUPERFAMILY	SUBFAMILY	UNIQUE	TAXON_STATUS	ID_STATUS	ADD_INFO	SOURCE_NAME	LS_MICROWEAR	LS_MESOWEAR	LS_MESOWEAR_SCORE	LS_MW_OR_HIGH	LS_MW_OR_LOW	LS_MW_CS_SHARP	LS_MW_CS_ROUND	LS_MW_CS_BLUNT	SVLENGTH	BODYMASS	SXDIMSZE	SXDIMDIS	TSHM	TCRWNHT	HORIZODONTY	CROWNTYP	CUSP_SHAPE	CUSP_COUNT_BUCCAL	CUSP_COUNT_LINGUAL	LOPH_COUNT_LON	LOPH_COUNT_TRS	FCT_AL	FCT_OL	FCT_SF	FCT_OT	FCT_CM	MICROWEAR	MESOWEAR	MESOWEAR_SCORE	MW_OR_HIGH	MW_OR_LOW	MW_CS_SHARP	MW_CS_ROUND	MW_CS_BLUNT	DIET_1	DIET_2	DIET_3	LOCOMO1	LOCOMO2	LOCOMO3	SPCOMMENT	SP_SYNONYM	SP_SYNONYM_COMMENT	HOMININ_BONES	BIPEDAL_FOOTPRINTS	CUTMARKS	STONE_TOOLS	TECHNOLOGICAL_MODE_1	TECHNOLOGICAL_MODE_2	TECHNOLOGICAL_MODE_3	CULTURAL_STAGE_1	CULTURAL_STAGE_2	CULTURAL_STAGE_3	REGIONAL_CULTURE_1	REGIONAL_CULTURE_2	REGIONAL_CULTURE_3
28003	Kudaro 3: l4f	42 17 56 N	44 03 24 E	42.298888888888904	44.05666666666669	\N	0.115	weichselian	\N	1:2	0.0625	weichselian	\N	1:2	=Eemian	Shkurlatian/ Binagady	Kura - Kartli	\N	Georgia	\N	\N	\N	\N	\N	2.50	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28030	Valdemino	45 43 0 N	13 35 0 E	45.7166666666667	13.583333333333298	\N	0.774	middlepleistocene	\N	\N	0.478	ois13	\N	\N	\N	Early Middle Pleistocene (Middle Galerian)	Po	\N	Italy	\N	\N	\N	\N	\N	1.71	\N	\N	\N	\N	\N	\N	\N	23925	Proboscidea	Elephantidae	Mammuthus	trogontherii	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	&gt;5m	10371976	\N	\N	lam	hyp	hyp	LMM0M	L	M	M	0	M	0	1	0	1	1	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28038	Campo Giavesu	41 0 0 N	12 0 0 E	41	12	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Early-Middle Pleistocene	Tyrrhenian Sea - Tuscany	\N	Italy	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	35254	Proboscidea	Elephantidae	Mammuthus	lamarmorai	Eutheria	\N	\N	-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	\N	725000	\N	\N	lam	\N	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28047	San Giovanni	40 44 0 N	8 22 0 E	40.733333333333306	8.36666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	\N	\N	Italy	Sinis	\N	\N	\N	\N	2.00	\N	\N	\N	\N	\N	\N	\N	35254	Proboscidea	Elephantidae	Mammuthus	lamarmorai	Eutheria	\N	\N	-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	\N	725000	\N	\N	lam	\N	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28048	Tramariglio	40 37 0 N	8 10 0 E	40.616666666666696	8.16666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	\N	\N	Italy	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	35254	Proboscidea	Elephantidae	Mammuthus	lamarmorai	Eutheria	\N	\N	-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	\N	725000	\N	\N	lam	\N	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28049	Fontana Marimenta	40 37 59 N	8 35 0 E	40.633333333333304	8.58333333333333	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	\N	\N	Italy	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	35254	Proboscidea	Elephantidae	Mammuthus	lamarmorai	Eutheria	\N	\N	-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	\N	725000	\N	\N	lam	\N	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28066	Crostolo	44 37 0 N	10 34 0 E	44.616666666666696	10.566666666666698	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	late Early Pleistocene	Tyrrhenian Sea - Tuscany	\N	Italy	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	21211	Proboscidea	Elephantidae	Mammuthus	meridionalis	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N		9843577	n	n	lam	hyp	hyp	LMM0M	L	M	M	0	M	0	1	0	1	1	\N	\N		\N	\N	\N	\N	\N	p	herbivore	graze	te	surficial	graviportal	\N	Elephas moghrebiensis:Elephas maghrebiensis	* merged from species_id 34751	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28067	Oriolo	40 3 0 N	16 34 0 E	40.05	16.5666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	early Middle Pleistocene	Southern Apennines	\N	Italy	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	21211	Proboscidea	Elephantidae	Mammuthus	meridionalis	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N		9843577	n	n	lam	hyp	hyp	LMM0M	L	M	M	0	M	0	1	0	1	1	\N	\N		\N	\N	\N	\N	\N	p	herbivore	graze	te	surficial	graviportal	\N	Elephas moghrebiensis:Elephas maghrebiensis	* merged from species_id 34751	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28068	Rio Pradella	44 20 0 N	11 49 0 E	44.3333333333333	11.816666666666698	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	early Middle Pleistocene	Po	\N	Italy	\N	\N	\N	\N	Imola	3.00	\N	\N	\N	\N	\N	\N	\N	21211	Proboscidea	Elephantidae	Mammuthus	meridionalis	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N		9843577	n	n	lam	hyp	hyp	LMM0M	L	M	M	0	M	0	1	0	1	1	\N	\N		\N	\N	\N	\N	\N	p	herbivore	graze	te	surficial	graviportal	\N	Elephas moghrebiensis:Elephas maghrebiensis	* merged from species_id 34751	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28069	Campo del Merlo	41 58 0 N	12 21 0 E	41.9666666666667	12.35	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	early Middle Pleistocene	Tyrrhenian Sea - Tuscany	\N	Italy	Rome	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	21211	Proboscidea	Elephantidae	Mammuthus	meridionalis	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N		9843577	n	n	lam	hyp	hyp	LMM0M	L	M	M	0	M	0	1	0	1	1	\N	\N		\N	\N	\N	\N	\N	p	herbivore	graze	te	surficial	graviportal	\N	Elephas moghrebiensis:Elephas maghrebiensis	* merged from species_id 34751	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28070	Monte Spaccato	41 54 0 N	12 21 0 E	41.9	12.35	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	early Middle Pleistocene	Tyrrhenian Sea - Tuscany	\N	Italy	rome	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	23925	Proboscidea	Elephantidae	Mammuthus	trogontherii	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	&gt;5m	10371976	\N	\N	lam	hyp	hyp	LMM0M	L	M	M	0	M	0	1	0	1	1	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28071	Tarquinia	42 19 0 N	11 12 0 E	42.3166666666667	11.2	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	late Middle Pleistocene	Tyrrhenian Sea - Tuscany	\N	Italy	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28072	Testona	44 59 0 N	7 42 0 E	44.983333333333306	7.7	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Po	\N	Italy	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28073	Torrente Maspino	43 24 0 N	11 51 0 E	43.4	11.85	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Tyrrhenian Sea - Tuscany	\N	Italy	\N	\N	\N	\N	Arezzo	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28074	Po plain	45 7 0 N	9 58 0 E	45.116666666666696	9.966666666666669	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Po	\N	Italy	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28089	Vaal River	26 49 59 S	28 06 0 E	-26.8333333333333	28.1	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Middel Pleistocene	Karoo	\N	South Africa	\N	\N	\N	\N	\N	2.81	\N	\N	\N	\N	\N	\N	\N	28768	Proboscidea	Elephantidae	Mammuthus	subplanifrons	Eutheria	\N		-	\N	\N	\N	Archidiskodon subplanifrons * from merge	\N	\N		\N	\N	\N	\N	\N	\N	6220665	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	\N	\N	\N	Archidiskodon nyanzae:Archidiskodon subplanifrons	synonym of Mammuthus subplanifrons (Maglio 1973):synonym of Mammuthus subplanifrons (Sanders et al. 2010)	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28114	La Güelga	43 30 59 N	5 50 0 W	43.516666666666694	-5.8333333333333295	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	\N	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28115	las caldas	43 20 0 N	5 55 0 W	43.3333333333333	-5.9166666666666705	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	\N	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28116	la lioseta	43 30 59 N	5 13 0 E	43.516666666666694	5.21666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Southeast France	\N	France	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28117	EI Cierro	43 3 0 N	5 13 0 W	43.05	-5.21666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	\N	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28118	Buján	42 54 59 N	7 45 0 W	42.9166666666667	-7.75	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	\N	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28119	Cueva Morín	43 33 0 N	5 49 0 W	43.55	-5.81666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	\N	\N	Spain	Cantabria	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28120	Mina Angel	43 22 59 N	3 34 0 W	43.383333333333304	-3.56666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Cantabrian	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28121	Mina inadvertida	43 22 59 N	3 34 0 W	43.383333333333304	-3.56666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Cantabrian	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28122	Minas de Heras	43 22 59 N	3 49 0 W	43.383333333333304	-3.81666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Cantabrian	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28123	Urtiagako Leizea	43 15 0 N	2 07 0 W	43.25	-2.1166666666666702	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Cantabrian	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28124	Labeko Koba	43 12 0 N	2 07 0 W	43.2	-2.1166666666666702	\N	0.035	\N	C14	\N	0.029	\N	C14	\N	Upper Paleolithic		Cantabrian	\N	Spain	\N	\N	\N	y	\N	2.11	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28125	Clot de LIop	42 19 0 N	2 55 0 W	42.3166666666667	-2.91666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Iberian Range	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28126	Cau de Les Goyes	42 19 0 N	2 55 0 W	42.3166666666667	-2.91666666666667	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Iberian Range	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28127	Cova de l´Arbreda	42 9 39 N	2 44 47 E	42.160939	2.746431	\N	0.15	mousterian	\N	\N	0.03	mousterian	\N	\N	\N	Late Pleistocene	Iberian Range	\N	Spain	Catalonia	Girona	\N	n	L´Arbreda	2.30	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28128	Padul	37 0 59 N	3 37 0 W	37.016666666666694	-3.6166666666666702	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Betic Cordillera	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28129	Arenero Casa Eulogio	37 13 0 N	3 37 0 W	37.2166666666667	-3.6166666666666702	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Betic Cordillera	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28130	Arriaga	37 13 0 N	3 37 0 W	37.2166666666667	-3.6166666666666702	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Betic Cordillera	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
28131	Edar Culebro	37 13 0 N	3 37 0 W	37.2166666666667	-3.6166666666666702	\N	1.9	oldstylepleistocene	\N	\N	0.0117	oldstylepleistocene	\N	\N	\N	Late Pleistocene	Betic Cordillera	\N	Spain	\N	\N	\N	\N	\N	3.00	\N	\N	\N	\N	\N	\N	\N	25032	Proboscidea	Elephantidae	Mammuthus	primigenius	Eutheria	\N		-	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	2m-5m	4357667	\N	\N	lam	hyp	\N	LMM0M	L	M	M	0	M	\N	\N	\N	\N	\N	\N	\N		\N	\N	\N	\N	\N	p	herbivore	\N	te	surficial	graviportal	\N	\N	\N	0	0	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N
